event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Lower left,false,3,224.3,5.7,-10.407711312490056,false,false,false,false,false
Shot Attempt - Lower left,false,3,449.3,24.4,55.89872580575286,false,false,false,false,false
Shot Attempt - Top middle,false,3,570.5,20.7,58.240519915187214,false,false,false,false,false
Shot Attempt - Lower left,false,3,719.7,9.9,52.01650174472291,false,false,false,true,false
Shot Attempt - Lower right,false,3,804.5,5.9,39.80557109226519,false,false,false,false,false
Shot Attempt - Top middle,false,3,909.7,19.9,52.15182766164443,false,false,false,false,true
Shot Attempt - Lower left,false,3,1000.1,20.3,82.03038960567865,false,false,false,true,true
Shot Attempt - Upper right,false,3,1139.5,12.7,54.46232220802562,false,true,true,true,false
Shot Attempt - Upper left,false,3,158.6,18.2,84.6047354317869,false,false,false,false,false
Shot Attempt - Lower right,false,2,189.3,4.7,59.47029410006589,true,false,false,true,false
Shot Attempt - Deflected,false,3,333.2,22.8,61.681543962850476,false,false,false,false,false
Shot Attempt - Deflected,false,1,70.2,17.3,80.64702074990674,false,false,false,false,false
Shot Attempt - Blocked,false,1,265.4,14.6,61.61664585847018,false,false,false,false,false
Shot Attempt - Deflected,false,1,279.6,19.4,66.28381054863287,false,false,false,false,false
Shot Attempt - Over the net,false,1,778.8,13.4,43.025065989118026,false,false,false,false,true
Shot Attempt - Wide right,false,1,844.0,11.9,62.771320822908756,false,false,true,true,false
Shot Attempt - Deflected,false,1,849.9,12.0,30.599978693208946,false,false,false,false,false
Shot Attempt - Blocked,false,1,1004.6,14.5,67.06789956241022,false,false,true,false,true
Shot Attempt - Deflected,false,1,1032.4,20.8,63.05213193924018,false,false,false,false,false
Shot Attempt - Blocked,false,2,58.6,15.7,61.05607659939843,false,false,false,false,false
Shot Attempt - Blocked,false,2,103.5,21.7,54.30037866099907,false,false,false,false,false
Shot Attempt - Wide left,false,2,117.1,13.8,53.13010235415598,false,false,true,false,false
Shot Attempt - Blocked,false,2,356.0,18.6,73.53998518795996,false,true,false,true,true
Shot Attempt - Lower left,true,2,370.7,6.7,89.14490260373327,false,false,false,false,false
Shot Attempt - Blocked,false,2,845.7,14.7,50.033786956200046,false,true,true,true,false
Shot Attempt - Upper left,true,2,928.4,5.8,25.083594006190914,false,false,false,false,false
Shot Attempt - Wide left,false,2,1113.4,3.1,54.68878656036681,true,false,false,true,false
Shot Attempt - Blocked,true,2,1150.9,12.5,72.00691218202626,false,false,false,false,false
Shot Attempt - Upper left,true,2,1152.7,9.3,30.846587412148594,true,false,false,true,false
Shot Attempt - Blocked,false,3,265.9,11.3,56.01383289035141,false,false,false,false,false
Shot Attempt - Blocked,false,3,348.3,19.8,83.59564727361585,false,false,true,false,false
Shot Attempt - Wide left,false,1,151.3,20.0,70.3657977834786,false,false,false,false,false
Shot Attempt - Blocked,false,1,697.3,5.0,88.8542371618249,true,false,false,true,false
Shot Attempt - Wide left,false,1,1068.2,14.0,60.57254359681026,false,false,false,false,false
Shot Attempt - Deflected,false,2,1112.9,14.4,72.33235949216768,false,false,false,false,false
Shot Attempt - Blocked,false,3,253.2,8.0,51.45881637871866,false,false,false,false,true
Shot Attempt - Upper right,false,2,1007.8,13.2,46.97493401088198,false,false,false,false,false
Shot Attempt - Upper left,false,1,16.4,12.7,84.60225122351962,false,false,true,false,false
Shot Attempt - Upper right,false,1,98.4,24.7,67.05106271907673,false,false,false,false,true
Shot Attempt - Upper left,false,1,195.9,15.6,61.90515809863566,false,false,true,false,true
Shot Attempt - Top middle,false,1,315.2,22.8,78.78936687112332,false,false,true,false,false
Shot Attempt - Upper left,false,1,326.9,6.0,55.75096699318805,false,false,false,false,false
Shot Attempt - Lower left,false,1,1027.3,15.9,51.757097544505896,false,false,false,false,false
Shot Attempt - Lower right,false,1,1085.0,12.1,45.36034606338723,false,false,false,true,false
Shot Attempt - Upper right,false,1,1203.6,15.9,57.67386000562314,false,false,false,false,false
Shot Attempt - Lower right,false,2,261.7,21.9,51.90530629859386,false,false,false,false,false
Shot Attempt - Upper left,false,2,414.6,17.8,52.244506852441184,false,false,true,false,false
Shot Attempt - Upper right,false,2,446.7,16.4,45,false,true,false,true,false
Shot Attempt - Upper right,false,2,500.3,7.9,50.98059952476345,false,false,false,false,false
Shot Attempt - Lower left,false,2,520.9,20.4,58.02584064687082,false,false,false,false,false
Shot Attempt - Lower right,false,2,674.9,8.4,37.613956848732734,false,false,false,true,false
Shot Attempt - Upper right,false,2,711.7,16.2,86.44582176446791,false,false,true,false,false
Shot Attempt - Upper right,false,2,809.7,3.8,51.84277341263094,false,false,false,false,false
Shot Attempt - Upper left,false,2,863.5,10.1,57.30053887899809,false,false,true,false,true
Shot Attempt - Lower left,false,2,958.7,16.2,41.47438480282555,false,false,false,false,true
Shot Attempt - Upper left,false,2,965.7,19.8,60.47863816541836,false,false,false,false,false
Shot Attempt - Upper right,false,2,1024.8,12.5,51.568764121821125,false,false,false,false,false
Shot Attempt - Bottom middle,false,3,110.5,13.1,77.56676481190436,false,false,false,false,false
Shot Attempt - Blocked,false,3,1179.4,5.9,88.05851360908562,false,false,false,false,false
Shot Attempt - Upper right,false,1,891.8,15.8,63.76806006684338,false,false,false,false,false
Shot Attempt - Blocked,false,2,833.5,13.6,78.43986920578224,false,false,false,false,false
Shot Attempt - Blocked,false,3,998.8,11.8,49.398705354995535,false,true,true,true,false
Shot Attempt - Blocked,false,3,1080.8,13.4,83.1402399944742,false,false,false,false,false
Shot Attempt - Blocked,false,2,433.6,19.2,57.96140185099202,false,false,false,false,false
Shot Attempt - Top middle,false,1,137.8,21.4,65.03291448922553,false,true,false,true,false
Shot Attempt - Lower left,false,1,197.0,13.2,57.319445256636605,false,false,false,false,false
Shot Attempt - Upper left,false,1,251.0,4.6,42.08916217383224,false,false,false,false,false
Shot Attempt - Lower left,false,1,270.9,11.0,60.99830057611187,false,true,true,true,false
Shot Attempt - Upper right,false,1,298.4,6.6,34.75591255354137,false,false,false,false,false
Shot Attempt - Upper left,false,1,1110.9,4.2,71.56505117707799,false,true,true,true,true
Shot Attempt - Lower left,false,1,1198.7,10.7,57.399666426309764,false,true,true,true,false
Shot Attempt - Top middle,false,1,1206.8,9.9,36.49129668372969,false,false,false,false,false
Shot Attempt - Top middle,false,2,109.2,5.1,66.5014343240479,false,false,true,false,true
Shot Attempt - Upper right,false,2,119.1,5.6,-5.826342029555774,false,false,false,false,false
Shot Attempt - Top middle,false,2,232.4,14.1,65.86762040541919,false,false,false,false,false
Shot Attempt - Lower right,false,2,265.5,20.2,66.95440185841738,false,false,false,false,false
Shot Attempt - Lower right,false,2,429.4,17.7,46.72081483367287,false,false,false,false,false
Shot Attempt - Lower left,false,2,653.1,10.0,51.91122711902468,false,false,false,false,true
Shot Attempt - Top middle,false,2,982.6,11.8,51.58194465517801,false,false,false,false,false
Shot Attempt - Upper left,false,3,1058.9,6.2,71.86191784440268,true,false,false,true,false
Shot Attempt - Upper right,false,3,1105.5,10.5,51.97276928602646,false,false,false,false,false
Shot Attempt - Upper right,false,2,749.4,7.3,83.6598082540901,false,false,false,false,false
Shot Attempt - Lower left,false,2,1011.4,17.6,72.0906857835356,false,false,false,false,false
Shot Attempt - Blocked,false,2,931.4,13.7,35.10607933026459,false,false,false,false,false
Shot Attempt - Blocked,false,1,1048.8,20.6,57.03720232036575,false,false,false,false,false
Shot Attempt - Blocked,false,1,194.8,15.5,60.159546182001904,false,true,true,true,false
Shot Attempt - Blocked,false,1,241.4,16.2,50.86960044301471,false,false,false,false,true
Shot Attempt - Blocked,false,1,421.3,22.5,59.991842993652,false,false,false,false,false
Shot Attempt - Deflected,false,1,572.4,15.6,39.03551289874688,false,false,false,false,false
Shot Attempt - Blocked,false,1,865.2,20.0,66.33685929180565,false,false,false,false,false
Shot Attempt - Blocked,false,1,888.2,18.2,71.36187550561161,false,true,true,true,false
Shot Attempt - Bottom middle,true,1,983.3,9.6,72.13990592932093,false,true,true,true,true
Shot Attempt - Upper right,true,1,1136.1,18.1,87.78524487268078,false,false,false,false,false
Shot Attempt - Wide right,false,1,1157.5,3.5,76.7594800848128,true,false,false,true,false
Shot Attempt - Blocked,false,1,1191.2,18.3,86.87219387871384,false,true,false,true,false
Shot Attempt - Blocked,false,2,125.8,17.9,61.94708129409423,false,false,true,false,true
Shot Attempt - Upper left,true,2,186.1,4.8,70.01689347810003,false,true,false,true,true
Shot Attempt - Upper left,true,2,308.4,8.0,82.78573796079324,false,false,false,false,false
Shot Attempt - Blocked,false,2,368.3,11.7,85.56352551434264,false,false,true,false,true
Shot Attempt - Blocked,false,2,470.3,16.1,40.894901486837426,false,true,false,true,false
Shot Attempt - Wide right,false,2,574.8,6.9,-9.619727799698852,false,false,false,false,false
Shot Attempt - Deflected,false,2,665.0,17.9,60.4612177404419,false,true,true,true,false
Shot Attempt - Blocked,false,2,685.1,15.7,70.97439396243132,false,false,false,false,false
Shot Attempt - Wide right,false,3,78.8,20.2,66.68689442328589,false,false,false,false,false
Shot Attempt - Blocked,false,3,270.9,12.6,13.657642505812154,false,false,false,false,false
Shot Attempt - Deflected,false,3,306.7,14.8,63.79416530447249,false,false,false,false,false
Shot Attempt - Blocked,false,3,349.5,12.9,65.48035731180924,false,false,false,false,false
Shot Attempt - Deflected,false,3,487.3,20.0,64.62568271477934,false,false,false,false,false
Shot Attempt - Lower left,true,3,530.9,21.0,59.23145831564262,false,false,false,false,false
Shot Attempt - Upper left,true,3,730.8,1.4,34.99202019855866,false,false,false,false,false
Shot Attempt - Upper right,false,3,75.6,10.0,50.58260575653107,false,false,false,false,false
Shot Attempt - Lower right,false,3,98.0,2.2,65.77225468204583,false,false,false,false,true
Shot Attempt - Bottom middle,false,3,290.0,2.6,56.30993247402022,false,false,false,false,false
Shot Attempt - Top middle,false,3,713.4,7.2,65.62353138332523,false,true,false,true,false
Shot Attempt - Lower left,false,3,788.1,4.5,30.96375653207352,false,true,false,true,false
Shot Attempt - Bottom middle,false,3,136.5,14.8,25.201123645475068,false,false,false,false,true
Shot Attempt - Blocked,false,3,1150.8,21.6,58.46520809481171,false,false,false,false,false
Shot Attempt - Bottom middle,true,1,63.3,3.4,37.23483398157467,false,true,false,true,false
Shot Attempt - Lower left,false,1,897.8,7.3,4.537772507906652,false,false,false,false,false
Shot Attempt - Upper right,true,1,282.2,7.3,17.037767795625633,true,false,false,false,false
Shot Attempt - Blocked,false,1,433.8,11.3,31.64465903709256,false,false,false,false,false
Shot Attempt - Blocked,false,1,673.2,9.4,53.642802580004535,false,false,false,false,false
Shot Attempt - Deflected,false,1,736.6,16.1,64.25340428461062,false,true,true,true,true
Shot Attempt - Blocked,false,1,787.1,18.3,74.57783868126133,false,false,false,false,false
Shot Attempt - Upper left,true,1,803.8,11.0,50.906141113770495,false,true,true,true,false
Shot Attempt - Wide left,false,1,887.9,20.0,45.43736386752073,false,false,false,false,false
Shot Attempt - Blocked,false,1,1035.4,12.7,67.16634582208245,false,true,false,true,false
Shot Attempt - Upper left,true,1,1148.6,12.3,49.236394799058836,false,false,false,false,false
Shot Attempt - Deflected,false,1,1186.4,20.3,61.202070149831236,false,false,false,false,false
Shot Attempt - Wide left,false,1,1187.0,2.1,81.86989764584402,true,false,true,true,false
Shot Attempt - Wide left,false,3,107.6,16.3,77.855721950433,false,false,false,false,false
Shot Attempt - Wide left,false,3,368.3,20.0,56.309932474020215,false,false,false,false,false
Shot Attempt - Wide left,false,3,387.4,16.5,71.67673871497595,false,false,false,false,false
Shot Attempt - Deflected,false,3,690.9,21.6,56.6960167887651,false,false,false,false,false
Shot Attempt - Deflected,false,3,804.6,20.8,67.98871680208065,false,true,false,true,false
Shot Attempt - Wide left,false,3,805.9,6.0,83.3455749539934,true,false,false,false,false
Shot Attempt - Deflected,false,3,1003.6,18.5,69.66588696749947,false,false,false,false,false
Shot Attempt - Blocked,false,3,1171.0,17.0,56.60476235637881,false,false,false,false,true
Shot Attempt - Blocked,false,3,1066.9,17.3,60.81137093013845,true,false,false,false,false
Shot Attempt - Blocked,false,3,1127.6,13.8,45,false,false,false,false,false
Shot Attempt - Blocked,false,3,633.0,20.6,55.82301122620709,false,false,false,false,false
Shot Attempt - Wide right,false,1,153.2,14.4,46.51540790002213,true,false,true,false,false
Shot Attempt - Blocked,false,3,659.0,15.7,81.1982916767922,false,false,true,false,false
Shot Attempt - Lower left,false,3,1064.7,15.2,9.605204155012945,false,false,false,false,false
Shot Attempt - Upper right,false,1,31.2,10.2,68.30489053920311,false,true,false,true,false
Shot Attempt - Lower left,false,1,271.4,23.5,54.16234704572171,false,false,false,false,true
Shot Attempt - Bottom middle,false,1,312.6,6.5,48.99091309842978,true,false,false,true,false
Shot Attempt - Lower right,false,1,347.4,19.6,44.104826289788924,false,false,false,false,false
Shot Attempt - Lower left,false,1,353.8,20.1,45.65353568067781,false,false,false,false,false
Shot Attempt - Lower right,true,1,474.5,15.0,68.85047390807692,false,false,false,false,true
Shot Attempt - Bottom middle,false,1,651.3,11.6,53.5490768204187,false,false,false,false,false
Shot Attempt - Upper right,false,3,495.4,27.7,68.82603461080807,false,false,false,false,true
Shot Attempt - Lower right,false,3,694.7,8.0,41.11209043916693,false,true,false,true,false
Shot Attempt - Upper left,false,3,706.4,8.8,53.82037955202106,false,false,false,false,true
Shot Attempt - Upper right,false,3,838.3,7.1,26.56505117707799,false,false,false,false,false
Shot Attempt - Bottom middle,false,1,770.5,27.6,72.43209224398709,false,false,false,false,false
Shot Attempt - Upper right,false,1,849.3,17.1,81.91736721204416,false,false,false,false,false
Shot Attempt - Wide right,false,2,141.7,10.6,42.90984084628931,false,false,false,false,false
Shot Attempt - Deflected,false,2,328.5,17.3,63.434948822922,false,false,false,false,false
Shot Attempt - Blocked,false,2,367.2,16.0,51.69422913189317,false,true,true,true,false
Shot Attempt - Wide left,false,2,401.2,15.3,28.810793742973058,false,false,false,false,false
Shot Attempt - Wide right,false,2,899.1,8.4,26.22196677755446,false,true,true,true,false
Shot Attempt - Blocked,false,2,1040.2,23.6,58.34283369842306,false,false,false,false,false
Shot Attempt - Blocked,false,2,1051.3,20.0,73.7747246388218,false,false,false,false,false
Shot Attempt - Wide right,false,2,1117.1,1.7,60.25511870305777,false,true,false,true,false
Shot Attempt - Upper left,false,2,356.6,14.5,50.68089081796595,false,false,true,false,true
Shot Attempt - Upper right,false,2,418.9,7.8,74.35775354279127,false,true,false,true,false
Shot Attempt - Upper right,false,2,529.0,14.4,64.16712340048582,false,false,false,false,false
Shot Attempt - Upper left,false,2,558.6,13.2,57.946509515636926,false,false,false,true,false
Shot Attempt - Bottom middle,false,3,1099.7,18.8,43.830860672092584,false,false,false,false,false
Shot Attempt - Blocked,false,3,1192.1,11.1,53.569141879837645,false,false,false,false,true
